1340.0122	15.368071
1340.0550	15.426669
1340.0977	15.172071
1340.1405	15.035792
1340.1833	14.769022
1340.2260	14.527563
1340.2688	14.759760
1340.3116	15.388229
1340.3543	16.613355
1340.3971	17.205497
1340.4399	16.630116
1340.4827	15.773579
1340.5254	15.310815
1340.5682	14.886730
1340.6110	14.436900
1340.6537	14.708497
1340.6965	15.177542
1340.7393	15.568240
1340.7821	15.690223
1340.8248	15.601243
1340.8676	15.507854
1340.9104	15.143805
1340.9531	15.351573
1340.9959	15.964260
1341.0387	16.393207
1341.0815	17.150223
1341.1242	18.359475
1341.1670	20.955858
1341.2098	21.300458
1341.2526	18.853788
1341.2953	16.950572
1341.3381	15.578547
1341.3809	14.996177
1341.4236	14.926499
1341.4664	14.891374
1341.5092	14.724273
1341.5520	14.714804
1341.5947	14.882655
1341.6375	15.466645
1341.6803	16.066084
1341.7231	16.538667
1341.7659	16.868494
1341.8086	16.699778
1341.8514	16.874977
1341.8942	17.500794
1341.9370	17.796434
1341.9797	17.621808
1342.0225	16.530420
1342.0653	16.761985
1342.1081	17.028497
1342.1508	17.444279
1342.1936	18.307970
1342.2364	20.955622
1342.2792	23.501156
1342.3220	22.859665
1342.3647	19.854486
1342.4075	17.380086
1342.4503	16.428292
1342.4931	16.084225
1342.5359	16.829361
1342.5786	18.213015
1342.6214	17.983508
1342.6642	16.400578
1342.7070	15.600374
1342.7498	15.883097
1342.7925	16.327925
1342.8353	16.449305
1342.8781	16.399608
1342.9209	16.087374
1342.9637	15.830090
1343.0064	15.131226
1343.0492	14.809540
1343.0920	14.547451
1343.1348	14.832261
1343.1776	15.541049
1343.2204	15.649841
1343.2631	15.743647
1343.3059	15.220915
1343.3487	14.954044
1343.3915	15.289632
1343.4343	15.669149
1343.4771	16.075599
1343.5198	16.614231
1343.5626	16.790188
1343.6054	16.666306
1343.6482	16.246362
1343.6910	15.445148
1343.7338	15.039640
1343.7766	14.901703
1343.8193	14.999636
1343.8621	14.888398
1343.9049	14.460631
1343.9477	14.331877
1343.9905	14.146825
1344.0333	14.363726
1344.0761	14.405592
1344.1188	14.047661
1344.1616	13.491677
1344.2044	13.218961
1344.2472	13.768007
1344.2900	14.441242
1344.3328	15.330015
1344.3756	16.042013
1344.4184	16.065788
1344.4611	15.594941
1344.5039	15.045325
1344.5467	14.712769
1344.5895	14.775674
1344.6323	14.483445
1344.6751	14.703637
1344.7179	14.950961
1344.7607	14.990972
1344.8035	15.273043
1344.8462	15.576780
1344.8890	16.002937
1344.9318	15.926239
1344.9746	16.615278
1345.0174	17.232434
1345.0602	16.772114
1345.1030	16.812652
1345.1458	17.355760
1345.1886	17.340743
1345.2314	16.597837
1345.2742	16.088302
1345.3170	15.044131
1345.3597	14.600442
1345.4025	15.043719
1345.4453	15.036856
1345.4881	15.567198
1345.5309	15.663431
1345.5737	16.074441
1345.6165	16.341237
1345.6593	15.881139
1345.7021	15.538597
1345.7449	15.199432
1345.7877	15.138496
1345.8305	15.203214
1345.8733	15.532768
1345.9161	17.211781
1345.9589	17.813394
1346.0017	16.440995
1346.0445	14.883708
1346.0872	14.399615
1346.1300	14.485824
1346.1728	14.976417
1346.2156	15.442894
1346.2584	15.946670
1346.3012	16.384860
1346.3440	16.563109
1346.3868	16.233691
1346.4296	16.229468
1346.4724	16.627971
1346.5152	16.448685
1346.5580	16.119035
1346.6008	15.814893
1346.6436	15.782229
1346.6864	16.097540
1346.7292	16.095907
1346.7720	15.843116
1346.8148	15.964945
1346.8576	16.523011
1346.9004	17.122030
1346.9432	18.188961
1346.9860	18.582869
1347.0380	21.242552
1347.0806	20.193383
1347.1233	19.267387
1347.1660	19.222587
1347.2087	19.355347
1347.2514	19.318848
1347.2941	18.548229
1347.3368	17.843115
1347.3794	17.688181
1347.4221	17.565340
1347.4648	17.030768
1347.5075	17.084454
1347.5502	17.854311
1347.5929	18.684059
1347.6356	19.329822
1347.6782	19.590344
1347.7209	19.099494
1347.7636	18.209468
1347.8063	17.936211
1347.8490	18.017540
1347.8917	17.738955
1347.9344	17.922803
1347.9771	18.175092
1348.0198	18.339601
1348.0624	18.435203
1348.1051	17.999021
1348.1478	16.921341
1348.1905	16.275466
1348.2332	16.029578
1348.2759	15.670014
1348.3186	15.895449
1348.3613	16.261003
1348.4040	16.829739
1348.4466	17.487355
1348.4893	18.332722
1348.5320	19.165956
1348.5747	19.239338
1348.6174	18.731354
1348.6601	18.883885
1348.7028	19.190991
1348.7455	19.877145
1348.7882	19.289805
1348.8309	18.714549
1348.8736	17.910166
1348.9163	18.002518
1348.9590	17.846579
1349.0016	18.084573
1349.0443	18.062331
1349.0870	17.840720
1349.1297	17.788444
1349.1724	17.781823
1349.2151	17.990076
1349.2578	18.912320
1349.3005	19.854869
1349.3432	19.904537
1349.3859	20.169168
1349.4286	20.389016
1349.4713	19.991412
1349.5140	19.618291
1349.5567	18.872161
1349.5994	18.996444
1349.6421	19.437204
1349.6848	20.005127
1349.7275	19.436914
1349.7702	19.068221
1349.8129	18.399959
1349.8555	18.010465
1349.8982	17.593390
1349.9409	18.113199
1349.9836	18.148832
1350.0263	18.388739
1350.0690	18.331643
1350.1117	18.401080
1350.1544	18.194453
1350.1971	17.978016
1350.2398	18.268769
1350.2825	18.413632
1350.3252	18.554378
1350.3679	18.421453
1350.4106	18.047525
1350.4533	17.674909
1350.4960	17.796684
1350.5387	17.961671
1350.5814	18.002733
1350.6241	17.917191
1350.6668	18.521182
1350.7095	19.147961
1350.7522	18.857553
1350.7949	18.500642
1350.8376	18.514481
1350.8803	18.320162
1350.9230	18.381742
1350.9657	18.154527
1351.0084	18.621058
1351.0511	19.008896
1351.0938	19.039966
1351.1366	18.938053
1351.1793	18.639725
1351.2220	18.798422
1351.2647	19.029221
1351.3074	19.656192
1351.3501	19.805482
1351.3928	20.964638
1351.4355	23.837635
1351.4782	29.997449
1351.5209	49.743526
1351.5636	104.47526
1351.6063	214.77483
1351.6490	313.48221
1351.6917	278.10972
1351.7344	150.80082
1351.7771	62.662408
1351.8198	33.176646
1351.8625	24.823742
1351.9052	21.502022
1351.9479	19.627861
1351.9907	18.667026
1352.0334	18.785046
1352.0761	19.359402
1352.1188	18.926885
1352.1615	18.689819
1352.2042	19.396561
1352.2469	19.954028
1352.2896	20.396291
1352.3323	20.292264
1352.3750	19.574014
1352.4177	19.163059
1352.4604	19.994073
1352.5031	20.692882
1352.5459	20.686215
1352.5886	20.373369
1352.6313	19.720180
1352.6740	19.972016
1352.7167	20.257437
1352.7594	20.262816
1352.8021	20.129549
1352.8448	19.714225
1352.8875	19.896489
1352.9303	20.004932
1352.9730	20.752535
1353.0157	21.946096
1353.0584	21.771486
1353.1011	20.829732
1353.1438	20.497890
1353.1865	20.363813
1353.2292	19.536199
1353.2719	19.211371
1353.3147	19.200821
1353.3574	19.316732
1353.4001	20.064721
1353.4428	21.071829
1353.4855	20.921218
1353.5282	21.172637
1353.5709	20.953855
1353.6137	20.541682
1353.6564	20.282430
1353.6991	21.212408
1353.7418	21.906193
1353.7845	21.723580
1353.8272	21.581306
1353.8699	21.180065
1353.9127	20.244094
1353.9554	19.874159
1353.9981	20.138367
1354.0408	20.530806
1354.0835	20.818838
1354.1262	21.276043
1354.1690	24.820947
1354.2117	33.139742
1354.2544	46.174499
1354.2971	55.143132
1354.3398	47.248682
1354.3826	32.291824
1354.4253	23.549862
1354.4680	20.730227
1354.5107	19.804636
1354.5534	19.901418
1354.5961	19.977087
1354.6389	20.720599
1354.6816	21.380419
1354.7243	22.264698
1354.7670	23.026704
1354.8097	22.412587
1354.8525	21.258982
1354.8952	20.430198
1354.9379	20.267048
1354.9806	20.052028
1355.0233	19.866218
1355.0661	19.481985
1355.1088	19.640525
1355.1515	19.735651
1355.1942	20.102087
1355.3617	25.834825
1355.4043	35.564397
1355.4469	64.274221
1355.4895	135.30405
1355.5321	253.21437
1355.5747	345.95722
1355.6173	302.03729
1355.6599	166.15269
1355.7026	80.022710
1355.7452	68.819452
1355.7878	93.907383
1355.8304	114.49364
1355.8730	100.28093
1355.9156	64.244756
1355.9582	36.465735
1356.0008	25.355061
1356.0434	22.112847
1356.0860	20.677257
1356.1286	19.716428
1356.1712	19.397288
1356.2138	19.570920
1356.2565	20.876758
1356.2991	21.701112
1356.3417	22.642918
1356.3843	22.177632
1356.4269	21.950054
1356.4695	21.682059
1356.5121	21.589344
1356.5547	21.411670
1356.5973	21.176576
1356.6399	21.026720
1356.6826	20.866904
1356.7252	21.230424
1356.7678	22.532824
1356.8104	23.845022
1356.8530	25.490470
1356.8956	27.595459
1356.9382	30.024231
1356.9808	32.587895
1357.0234	35.805805
1357.0661	46.493045
1357.1087	58.965115
1357.1513	57.266008
1357.1939	41.973397
1357.2365	29.273076
1357.2791	23.579671
1357.3217	22.493071
1357.3644	22.266745
1357.4070	22.601414
1357.4496	22.354176
1357.4922	23.083666
1357.5348	27.518910
1357.5774	39.463539
1357.6200	54.363526
1357.6627	55.828097
1357.7053	40.097511
1357.7479	25.732444
1357.7905	21.218170
1357.8331	20.510540
1357.8757	20.610422
1357.9184	20.041398
1357.9610	20.361192
1358.0036	20.350909
1358.0462	21.125950
1358.0888	24.038565
1358.1314	29.477244
1358.1741	34.322161
1358.2167	32.917507
1358.2593	27.604358
1358.3019	25.103357
1358.3445	28.124904
1358.3872	39.273197
1358.4298	68.172853
1358.4724	110.03471
1358.5150	126.81423
1358.5576	94.654506
1358.6003	50.785580
1358.6429	32.318381
1358.6855	31.904510
1358.7281	36.642894
1358.7707	40.868399
1358.8134	35.955951
1358.8560	27.398746
1358.8986	23.833767
1358.9412	23.214739
1358.9838	23.957532
1359.0265	25.272474
1359.0691	25.147592
1359.1117	25.873646
1359.1543	30.096625
1359.1970	42.750863
1359.2396	66.667051
1359.2822	83.970556
1359.3248	71.814608
1359.3674	50.093777
1359.4101	46.429979
1359.4527	49.018823
1359.4953	40.781109
1359.5379	30.392235
1359.5806	25.215350
1359.6232	22.064167
1359.6658	20.613215
1359.7084	20.045458
1359.7511	19.687094
1359.7937	20.235617
1359.8363	20.753446
1359.8789	20.755141
1359.9216	20.475393
1359.9642	20.992878
1360.0068	21.335165
1360.0495	21.931536
1360.0921	24.114335
1360.1047	27.970686
1360.1473	31.983132
1360.1900	31.437377
1360.2326	27.423373
1360.2752	23.663274
1360.3178	22.484671
1360.3605	21.872831
1360.4031	22.813456
1360.4457	22.693492
1360.4884	22.363976
1360.5310	21.462161
1360.5736	21.243870
1360.6162	21.350105
1360.6589	21.638209
1360.7015	21.773707
1360.7441	23.145426
1360.7868	23.670856
1360.8294	23.645101
1360.8720	23.133301
1360.9147	21.197075
1360.9573	20.015706
1360.9999	19.358551
1361.0426	19.130139
1361.0852	19.444835
1361.1278	20.451261
1361.1704	22.367202
1361.2131	25.914284
1361.2557	33.598126
1361.2983	48.525197
1361.3410	68.380238
1361.3836	78.946295
1361.4262	65.435024
1361.4689	42.844130
1361.5115	29.439107
1361.5541	24.342718
1361.5968	22.841127
1361.6394	22.252726
1361.6820	21.624699
1361.7247	21.647618
1361.7673	22.084521
1361.8100	22.971709
1361.8526	23.055874
1361.8952	22.680218
1361.9379	22.247969
1361.9805	22.182189
1362.0231	21.719219
1362.0658	21.543223
1362.1084	21.045076
1362.1510	21.402643
1362.1937	22.737766
1362.2363	22.995553
1362.2790	22.873857
1362.3216	22.835765
1362.3642	22.684481
1362.4069	23.104273
1362.4495	23.258566
1362.4921	22.549537
1362.5348	21.922608
1362.5774	21.752848
1362.6201	21.523089
1362.6627	21.978969
1362.7053	23.470198
1362.7480	24.527216
1362.7906	24.322160
1362.8333	22.872829
1362.8759	20.730374
1362.9185	20.532277
1362.9612	21.337474
1363.0038	21.975580
1363.0465	21.975292
1363.0891	22.041552
1363.1317	21.614553
1363.1744	21.232862
1363.2170	21.584307
1363.2597	22.518285
1363.3023	23.265859
1363.3449	24.984750
1363.3876	27.812756
1363.4302	31.020459
1363.4729	32.232367
1363.5155	32.333941
1363.5582	31.481942
1363.6008	28.223604
1363.6435	25.563552
1363.6861	24.505181
1363.7287	25.664174
1363.7714	27.420065
1363.8140	26.341226
1363.8567	23.691920
1363.8993	22.700493
1363.9420	23.332921
1363.9846	24.874872
1364.0273	28.280682
1364.0699	38.959950
1364.1125	65.316325
1364.1552	97.865376
1364.1978	101.15159
1364.2405	68.504368
1364.2831	39.852288
1364.3258	31.848055
1364.3684	34.193453
1364.4111	36.323468
1364.4537	33.214674
1364.4964	27.492660
1364.5390	24.676982
1364.5817	23.638169
1364.6243	22.294954
1364.6670	21.391149
1364.7096	21.495751
1364.7523	21.721318
1364.7949	22.107858
1364.8376	22.048756
1364.8802	22.425733
1364.9229	22.531577
1364.9655	22.880777
1365.0082	22.979844
1365.0508	22.645370
1365.0635	22.370070
1365.1061	22.133909
1365.1488	21.905881
1365.1914	21.498599
1365.2341	21.585175
1365.2767	21.782639
1365.3194	21.939574
1365.3620	22.648617
1365.4047	22.620472
1365.4473	22.661677
1365.4900	22.406703
1365.5326	22.489434
1365.5753	22.480603
1365.6179	22.559655
1365.6606	22.888553
1365.7032	22.874482
1365.7459	22.671714
1365.7885	22.697146
1365.8312	22.613264
1365.8739	22.731951
1365.9165	22.309715
1365.9592	21.928376
1366.0018	21.661786
1366.0445	21.865095
1366.0871	22.195633
1366.1298	22.866317
1366.1724	22.791467
1366.2151	22.944095
1366.2577	23.099538
1366.3004	24.053900
1366.3431	25.937645
1366.3857	28.790692
1366.4284	28.623859
1366.4710	26.785480
1366.5137	24.978794
1366.5563	24.469101
1366.5990	23.786157
1366.6417	23.313992
1366.6843	23.075183
1366.7270	22.581229
1366.7696	22.474971
1366.8123	22.157457
1366.8550	22.155385
1366.8976	22.113118
1366.9403	22.424580
1366.9829	22.817877
1367.0256	22.903694
1367.0683	23.198956
1367.1109	23.477430
1367.1536	23.946759
1367.1962	24.214517
1367.2389	24.485541
1367.2816	24.972555
1367.3242	24.873669
1367.3669	25.196382
1367.4095	24.285817
1367.4522	24.150225
1367.4949	23.871981
1367.5375	24.085394
1367.5802	24.497792
1367.6228	24.801530
1367.6655	23.995978
1367.7082	22.765166
1367.7508	22.198216
1367.7935	22.132818
1367.8362	22.576349
1367.8788	23.175162
1367.9215	24.539094
1367.9642	27.959340
1368.0068	34.468847
1368.0495	46.794581
1368.0921	53.204064
1368.1348	44.698302
1368.1775	31.694101
1368.2201	24.562574
1368.2628	23.204146
1368.3055	22.677377
1368.3481	22.818532
1368.3908	23.534395
1368.4335	24.630335
1368.4761	25.328235
1368.5188	26.294361
1368.5615	28.422013
1368.6041	28.787790
1368.6468	26.497092
1368.6895	24.433511
1368.7321	24.034163
1368.7748	23.566500
1368.8175	24.084619
1368.8601	23.843960
1368.9028	23.483972
1368.9455	23.375077
1368.9882	23.498213
1369.0308	22.559155
1369.0459	21.140222
1369.0884	20.872020
1369.1310	21.118187
1369.1735	21.864719
1369.2161	21.677378
1369.2586	21.733642
1369.3012	21.862392
1369.3437	22.488419
1369.3863	23.334453
1369.4288	24.201957
1369.4714	24.745207
1369.5139	24.852630
1369.5565	25.214489
1369.5990	26.086721
1369.6416	27.907236
1369.6841	29.459556
1369.7267	28.404205
1369.7692	26.568834
1369.8118	26.308023
1369.8543	26.293753
1369.8969	26.873928
1369.9394	28.635223
1369.9820	34.208114
1370.0245	44.466574
1370.0671	59.661374
1370.1097	70.922076
1370.1522	66.810948
1370.1948	48.736009
1370.2373	32.925063
1370.2799	25.760734
1370.3224	23.631443
1370.3650	23.255045
1370.4075	23.637031
1370.4501	23.582298
1370.4926	24.005410
1370.5352	23.631108
1370.5778	23.732906
1370.6203	23.107939
1370.6629	22.611179
1370.7054	22.621845
1370.7480	23.076266
1370.7905	22.987022
1370.8331	23.732670
1370.8757	24.814132
1370.9182	27.343292
1370.9608	31.186017
1371.0033	33.946133
1371.0459	37.163530
1371.0885	37.969768
1371.1310	37.641903
1371.1736	38.493467
1371.2161	40.821643
1371.2587	44.744857
1371.3013	46.714283
1371.3438	46.324097
1371.3864	44.400783
1371.4289	41.686722
1371.4715	38.307994
1371.5141	38.201437
1371.5566	42.212637
1371.5992	46.135495
1371.6417	48.766491
1371.6843	49.351951
1371.7269	46.785570
1371.7694	41.234409
1371.8120	36.120986
1371.8345	31.313325
1371.8771	27.284241
1371.9197	25.808370
1371.9622	24.788007
1372.0048	24.416712
1372.0474	25.603356
1372.0899	27.619210
1372.1325	30.073322
1372.1751	35.472573
1372.2176	43.233856
1372.2602	49.356940
1372.3027	45.217517
1372.3453	34.971128
1372.3879	29.421373
1372.4304	26.738145
1372.4730	25.368940
1372.5156	25.295182
1372.5581	25.839433
1372.6007	27.389591
1372.6433	29.059209
1372.6858	30.484074
1372.7284	31.522610
1372.7710	30.559730
1372.8135	28.962470
1372.8561	27.260307
1372.8987	26.765687
1372.9412	25.871350
1372.9838	24.827798
1373.0264	24.204709
1373.0689	24.270906
1373.1115	25.281602
1373.1541	26.563292
1373.1967	26.102381
1373.2392	25.509470
1373.2818	25.600231
1373.3244	25.075216
1373.3669	26.309900
1373.4095	27.959501
1373.4521	28.331690
1373.4946	28.054064
1373.5372	29.561248
1373.5798	29.851129
1373.6224	27.830050
1373.6649	24.928165
1373.7075	23.156732
1373.7501	22.564804
1373.7926	22.918899
1373.8352	23.787705
1373.8778	25.793097
1373.9204	28.638506
1373.9629	33.320230
1374.0055	37.172405
1374.0481	41.774822
1374.0906	45.630396
1374.1332	42.079688
1374.1758	33.999774
1374.2184	28.737916
1374.2609	27.298200
1374.3035	27.162749
1374.3461	27.111357
1374.3887	27.080338
1374.4312	26.706723
1374.4738	25.642164
1374.5164	24.672956
1374.5590	25.409040
1374.6015	26.517278
1374.6441	27.135526
1374.6867	28.279445
1374.7293	28.563844
1374.7718	28.470928
1374.8144	27.120015
1374.8570	25.664009
1374.8996	24.844226
1374.9422	24.964202
1374.9847	25.239627
1375.0273	25.374465
1375.0699	25.702302
1375.1125	26.748343
1375.1550	29.055182
1375.1976	31.811924
1375.2402	33.206204
1375.2828	30.874501
1375.3254	28.082855
1375.3679	25.729276
1375.4105	24.603516
1375.4531	23.954052
1375.4957	24.272151
1375.5383	24.878871
1375.5808	25.345365
1375.6234	24.539621
1375.6660	23.191816
1375.7086	23.637111
1375.7512	24.345737
1375.7937	24.843544
1375.8363	25.109435
1375.8789	25.555848
1375.9215	25.267398
1375.9641	24.920570
1376.0067	24.164877
1376.0492	23.499163
1376.0918	23.891140
1376.1344	23.930088
1376.1770	24.239723
1376.2196	24.465698
1376.2621	24.646039
1376.3047	24.845609
1376.3473	26.068376
1376.3899	26.526147
1376.4325	25.820505
1376.4751	24.808083
1376.5177	24.671089
1376.5602	27.024167
1376.6028	30.872253
1376.6454	38.184810
1376.6880	42.608760
1376.7306	37.803499
1376.7732	30.746948
1376.8158	27.825206
1376.8583	26.988599
1376.9009	26.591297
1376.9435	25.967299
1376.9861	25.544272
1377.0087	25.075195
1377.0513	24.646255
1377.0939	24.027373
1377.1364	24.021636
1377.1790	24.079589
1377.2216	24.859466
1377.2642	25.673047
1377.3068	26.558341
1377.3494	26.460357
1377.3920	25.997598
1377.4346	26.049828
1377.4772	25.997990
1377.5197	26.306648
1377.5623	25.453667
1377.6049	24.928640
1377.6475	24.762061
1377.6901	25.252432
1377.7327	26.822848
1377.7753	27.376119
1377.8179	26.840647
1377.8605	26.053855
1377.9031	25.803123
1377.9457	24.667364
1377.9882	24.952798
1378.0308	25.825620
1378.0734	26.031070
1378.1160	26.058978
1378.1586	25.636302
1378.2012	25.424940
1378.2438	25.094721
1378.2864	24.867224
1378.3290	24.754015
1378.3716	24.817558
1378.4142	25.335967
1378.4568	26.979180
1378.4994	29.802568
1378.5420	30.762092
1378.5845	28.311661
1378.6271	27.824607
1378.6697	28.246103
1378.7123	28.055585
1378.7549	25.997559
1378.7975	25.109866
1378.8401	25.054400
1378.8827	25.006677
1378.9253	24.992706
1378.9679	25.074176
1379.0105	25.263743
1379.0531	26.189609
1379.0957	28.393613
1379.1383	29.234674
1379.1809	29.669058
1379.2235	29.339788
1379.2661	29.013715
1379.3087	28.103393
1379.3513	28.473611
1379.3939	28.250369
1379.4365	29.416998
1379.4791	32.727093
1379.5217	38.724463
1379.5643	47.968999
1379.6069	55.513780
1379.6495	49.968355
1379.6921	36.503643
1379.7347	29.155941
1379.7773	26.990142
1379.8199	26.167171
1379.8625	25.848838
1379.9051	25.176672
1379.9477	24.750674
1379.9903	25.012979
1380.0329	25.930498
1380.0755	28.154094
1380.1181	29.747255
1380.1607	31.218792
1380.2033	31.203195
1380.2459	31.366504
1380.2885	30.491521
1380.3311	29.408930
1380.3737	28.650346
1380.4163	28.434062
1380.4589	27.863323
1380.5015	27.916891
1380.5441	27.081278
1380.5867	26.267514
1380.6293	25.335423
1380.6719	25.113551
1380.7145	25.619498
1380.7571	26.613312
1380.7997	26.365148
1380.8423	26.509170
1380.8850	26.757012
1380.9276	26.773658
1380.9702	26.433875
1381.0128	26.853637
1381.0554	28.727056
1381.0980	29.910573
1381.1406	30.104461
1381.1832	31.822907
1381.2258	37.355100
1381.2684	47.582807
1381.3110	59.140969
1381.3536	59.518957
1381.3962	48.322353
1381.4388	40.116266
1381.4815	36.956553
1381.5241	37.056278
1381.5667	38.015783
1381.6093	36.659684
1381.6519	32.716148
1381.6945	31.615778
1381.7371	31.216053
1381.7797	29.708122
1381.8223	28.839503
1381.8649	27.388971
1381.9075	26.446333
1381.9502	26.538736
1381.9928	26.874093
1382.0354	26.289350
1382.0780	25.162857
1382.1206	25.055473
1382.1632	25.172721
1382.2058	25.034195
1382.2484	24.727044
1382.2910	24.540359
1382.3337	23.717082
1382.3763	23.592360
1382.4189	24.402476
1382.4615	24.658036
1382.5041	26.172436
1382.5467	27.919217
1382.5893	28.715029
1382.6320	29.444198
1382.6746	29.563278
1382.7172	28.953221
1382.7598	28.152192
1382.8024	27.564520
1382.8450	27.077435
1382.8876	27.263773
1382.9303	27.816675
1382.9729	27.837660
1383.0103	26.768871
1383.0528	26.154699
1383.0953	25.684826
1383.1378	24.876803
1383.1803	24.648212
1383.2228	24.854448
1383.2653	25.062150
1383.3278	25.447377
1383.3703	25.028197
1383.4128	25.261543
1383.4553	25.903898
1383.4978	26.542994
1383.5403	27.110447
1383.5828	27.043592
1383.6253	27.894811
1383.6678	27.237580
1383.7103	26.657683
1383.7528	25.915434
1383.7953	25.902956
1383.8378	25.761609
1383.8803	25.481980
1383.9228	25.048669
1383.9653	25.343604
1384.0078	25.521347
1384.0503	25.552700
1384.0928	25.434387
1384.1353	24.950264
1384.1778	24.553956
1384.2203	24.364718
1384.2628	24.420669
1384.3053	25.020649
1384.3478	25.302068
1384.3903	25.241088
1384.4328	25.754871
1384.4753	25.743875
1384.5178	25.776843
1384.5603	26.422495
1384.6028	27.887758
1384.6453	27.972854
1384.6878	28.176160
1384.7303	28.241394
1384.7728	27.821366
1384.8153	26.984377
1384.8578	26.588263
1384.9003	26.140043
1384.9428	25.897424
1384.9853	24.746278
1385.0278	24.275473
1385.0703	23.547483
1385.1128	24.394535
1385.1554	25.258916
1385.1979	25.799484
1385.2404	26.285034
1385.2829	26.156525
1385.3254	26.343934
1385.3679	27.478783
1385.4104	29.934476
1385.4529	33.483898
1385.4954	34.401859
1385.5379	31.638081
1385.5804	27.225339
1385.6229	26.706861
1385.6654	27.286552
1385.7080	28.002201
1385.7505	27.447766
1385.7930	27.742505
1385.8355	27.413987
1385.8780	26.845471
1385.9205	26.480052
1385.9630	26.197272
1386.0055	26.469812
1386.0480	26.756858
1386.0905	26.471893
1386.1331	26.728984
1386.1756	27.068238
1386.2181	26.981709
1386.2606	26.556897
1386.3031	26.147608
1386.3456	25.301613
1386.3881	25.002720
1386.4306	24.913102
1386.4731	25.245298
1386.5157	25.599501
1386.5582	26.137703
1386.6007	26.361805
1386.6432	26.718985
1386.6857	26.860163
1386.7282	26.748619
1386.7707	26.452201
1386.8133	26.817830
1386.8558	27.316061
1386.8983	27.199960
1386.9408	27.362591
1386.9833	26.679185
1387.0258	27.105555
1387.0683	28.106893
1387.1109	30.322940
1387.1534	36.083725
1387.1959	44.620116
1387.2384	45.344124
1387.2809	37.332566
1387.3234	30.159410
1387.3660	28.034181
1387.4085	27.316309
1387.4510	26.432225
1387.4935	26.411366
1387.5360	27.008381
1387.5785	27.922018
1387.6211	27.776023
1387.6636	27.706150
1387.7061	27.586750
1387.7486	27.276618
1387.7911	28.184094
1387.8337	28.535662
1387.8762	28.582438
1387.9187	28.631686
1387.9612	28.571962
1388.0037	28.648121
1388.0463	28.180930
1388.0888	27.961311
1388.1313	28.428437
1388.1738	28.151209
1388.2163	27.439141
1388.2589	27.979572
1388.3014	29.817768
1388.3439	32.949383
1388.3864	38.427875
1388.4289	45.096646
1388.4715	44.464968
1388.5140	35.484675
1388.5565	29.418002
1388.5990	27.670738
1388.6416	26.902525
1388.6841	26.633794
1388.7266	26.658117
1388.7691	27.232779
1388.8116	27.208634
1388.8542	27.852740
1388.8967	28.038055
1388.9392	28.247308
1388.9817	28.034267
1389.0243	27.927251
1389.0668	28.468175
1389.1093	29.645511
1389.1518	31.852254
1389.1944	31.773376
1389.2369	29.706317
1389.2794	29.387803
1389.3219	29.877966
1389.3645	31.488729
1389.4070	31.289622
1389.4495	30.547926
1389.4921	30.021896
1389.5346	29.989072
1389.5771	30.530004
1389.6196	30.216158
1389.6622	30.202911
1389.7047	30.447100
1389.7472	29.208748
1389.7897	27.762042
1389.8323	27.369761
1389.8748	27.906226
1389.9173	29.229797
1389.9599	29.771735
1390.0024	28.880353
1390.0449	27.412645
1390.0875	26.866871
1390.1300	27.197956
1390.1725	28.175820
1390.2150	28.897605
1390.2576	29.654035
1390.3001	30.340623
1390.3426	30.585093
1390.3852	31.107855
1390.4277	30.703959
1390.4702	29.626390
1390.5128	28.919951
1390.5553	27.995050
1390.5978	27.388281
1390.6404	27.550808
1390.6829	28.430876
1390.7254	29.040170
1390.7680	29.300052
1390.8105	28.558418
1390.8530	28.153686
1390.8956	28.299475
1390.9381	28.381741
1390.9806	28.423605
1391.0232	28.501710
1391.0657	28.448852
1391.1082	29.374723
1391.1508	29.556693
1391.1933	29.208535
1391.2358	29.305363
1391.2784	29.831515
1391.3209	29.274524
1391.3634	27.981326
1391.4060	28.145924
1391.4485	28.117851
1391.4911	28.171810
1391.5336	28.999397
1391.5761	28.453637
1391.6187	28.342143
1391.6612	28.099113
1391.7037	27.861345
1391.7463	28.290990
1391.7888	28.717983
1391.8314	30.194980
1391.8739	30.944752
1391.9164	30.461611
1391.9590	29.995842
1392.0015	30.004346
1392.0440	31.244619
1392.0866	34.492054
1392.0991	38.297530
1392.1417	39.278301
1392.1842	35.312937
1392.2267	30.807277
1392.2693	29.443272
1392.3118	29.127366
1392.3544	29.004552
1392.3969	28.537377
1392.4394	28.882900
1392.4820	30.024578
1392.5245	33.752979
1392.5671	37.555202
1392.6096	38.148526
1392.6522	36.030676
1392.6947	36.148069
1392.7372	43.927805
1392.7798	54.951685
1392.8223	58.245058
1392.8649	47.320630
1392.9074	35.561244
1392.9500	31.119962
1392.9925	30.502008
1393.0350	31.139983
1393.0776	30.838124
1393.1201	30.850255
1393.1627	32.704732
1393.2052	36.928737
1393.2478	44.864301
1393.2903	56.559949
1393.3329	67.325515
1393.3754	67.314544
1393.4180	64.926225
1393.4605	70.523589
1393.5030	83.228195
1393.5456	107.41847
1393.5881	155.80177
1393.6307	241.45636
1393.6732	379.32234
1393.7158	560.27915
1393.7583	730.10490
1393.8009	809.90257
1393.8434	754.75721
1393.8860	596.66698
1393.9285	424.39690
1393.9711	279.21048
1394.0136	168.13602
1394.0562	97.491372
1394.0987	63.874094
1394.1413	48.752884
1394.1838	42.053304
